ch0, ch1, ch2, ch3, ch4, ch5, ch6, ch7 
-5074343,-4560534,-4109720,-4161672,-4780044,-5096165,-4978436,-1250986 
-5054952,-4540344,-4090719,-4142514,-4760754,-5075506,-4959152,-1234105 
-5052526,-4538404,-4088322,-4140194,-4758493,-5073800,-4956622,-1235449 
-5067852,-4553340,-4103459,-4155286,-4773438,-5087842,-4971719,-1261522 
-5078166,-4562884,-4114149,-4165826,-4783616,-5096197,-4982201,-1236976 
-5072169,-4557830,-4108045,-4159956,-4777923,-5092322,-4976353,-1237732 
-5057996,-4544808,-4093203,-4145395,-4763826,-5081127,-4961764,-1291197 
-5051823,-4536849,-4087476,-4139339,-4757418,-5071604,-4955762,-1265469 
-5064967,-4548932,-4100961,-4152599,-4770366,-5082586,-4969057,-1211723 
-5079214,-4564156,-4114986,-4166817,-4784855,-5098376,-4983315,-1235369 
-5074694,-4561119,-4110139,-4162222,-4780639,-5096771,-4978726,-1273794 
-5060959,-4548872,-4095791,-4148062,-4766911,-5085896,-4964392,-1370011 
-5058589,-4546838,-4093381,-4145744,-4764578,-5084124,-4961905,-1428057 
-5075058,-4564002,-4109868,-4162189,-4781097,-5100815,-4978179,-1553174 
-5074256,-4556789,-4110824,-4162087,-4779291,-5087725,-4978051,-1369408 
-5071724,-4556749,-4107409,-4159178,-4777022,-5090783,-4975299,-1320942 
-5059816,-4547469,-4094850,-4147086,-4765706,-5083941,-4963334,-1421346 
-5050476,-4535051,-4086533,-4138258,-4756190,-5069045,-4954466,-1366832 
-5066277,-4551015,-4102017,-4153777,-4771663,-5085064,-4970002,-1320189 
-5080743,-4566362,-4116241,-4168248,-4786339,-5100784,-4984553,-1367727 
-5073772,-4559745,-4109162,-4161214,-4779298,-5094277,-4977390,-1374741 
-5056302,-4542240,-4091851,-4143856,-4761944,-5077062,-4959845,-1366494 
-5052027,-4537229,-4087906,-4139764,-4757667,-5071630,-4955736,-1337053 
-5065349,-4549732,-4101377,-4153139,-4770792,-5082997,-4969214,-1308080 
-5073464,-4555666,-4109896,-4161355,-4778441,-5086985,-4977447,-1203019 
-5068528,-4551748,-4104506,-4156185,-4773627,-5084829,-4972286,-1154572 
-5053531,-4537985,-4089528,-4141327,-4759165,-5072406,-4957431,-1155704 
-5050367,-4534906,-4086464,-4138264,-4756110,-5069541,-4954517,-1149119 
-5065107,-4549478,-4101196,-4153029,-4770785,-5083487,-4969478,-1150628 
-5078611,-4563394,-4114481,-4166406,-4784178,-5097237,-4982935,-1167173 
-5072423,-4557586,-4108087,-4160099,-4778006,-5091993,-4976506,-1180258 
-5056779,-4543095,-4092384,-4144577,-4762825,-5078946,-4961012,-1203387 
-5053057,-4538564,-4088372,-4140519,-4758626,-5073528,-4956951,-1213426 
-5065682,-4550176,-4101468,-4153532,-4771208,-5083664,-4969839,-1183200 
-5078604,-4563266,-4114265,-4166424,-4784174,-5097024,-4982846,-1180810 
-5072036,-4557306,-4107554,-4159758,-4777756,-5091868,-4976283,-1189143 
-5057460,-4544084,-4092649,-4145034,-4763473,-5080362,-4961682,-1222812 
-5060560,-4549716,-4094796,-4147687,-4766806,-5088239,-4964146,-1360410 
-5078581,-4568887,-4112374,-4165351,-4784668,-5106783,-4981563,-1553292 
-5084791,-4572105,-4119332,-4171861,-4790307,-5107129,-4988030,-1528027 
-5075326,-4562086,-4110279,-4162626,-4780955,-5096678,-4978800,-1530834 
-5043887,-4524416,-4080895,-4132359,-4749038,-5054652,-4948503,-1245977 
-5044073,-4525984,-4080590,-4132409,-4749415,-5058591,-4948669,-1112996 
-5065611,-4550188,-4101318,-4153454,-4771182,-5084376,-4969769,-1179317 
-5076954,-4560666,-4112648,-4164637,-4782203,-5093699,-4980873,-1175816 
-5071898,-4556799,-4107297,-4159511,-4777434,-5091395,-4975842,-1183541 
-5055614,-4540963,-4090797,-4143124,-4761257,-5076424,-4959396,-1207746 
-5050389,-4534632,-4085955,-4138151,-4756016,-5069397,-4954479,-1173787 
-5067806,-4553117,-4103125,-4155486,-4773526,-5088451,-4971966,-1200706 
-5082284,-4568402,-4117277,-4169719,-4787886,-5103801,-4986354,-1275521 
-5074476,-4560652,-4109664,-4162029,-4780065,-5095794,-4978416,-1294474 
-5055941,-4541654,-4091269,-4143672,-4761695,-5077076,-4960087,-1277259 
-5050000,-4534169,-4085628,-4137772,-4755481,-5068494,-4954193,-1213999 
-5066232,-4550594,-4101709,-4153826,-4771539,-5084765,-4970361,-1204676 
-5079119,-4563852,-4114630,-4166745,-4784559,-5098157,-4983402,-1215867 
-5071944,-4556888,-4107369,-4159524,-4777466,-5091498,-4976090,-1213331 
-5055411,-4540875,-4090711,-4142966,-4761049,-5076081,-4959299,-1212136 
-5052503,-4537910,-4087839,-4140025,-4758101,-5073116,-4956393,-1218039 
-5066960,-4551847,-4102451,-4154529,-4772469,-5086507,-4970971,-1219115 
-5080344,-4565887,-4115826,-4168046,-4786087,-5100844,-4984609,-1242920 
-5072797,-4558306,-4108176,-4160402,-4778381,-5092988,-4976806,-1252340 
-5054737,-4539850,-4090225,-4142504,-4760499,-5075103,-4958979,-1223079 
-5051567,-4536612,-4087022,-4139241,-4757252,-5071944,-4955749,-1212315 
-5067554,-4552877,-4102947,-4155245,-4773202,-5087827,-4971773,-1239462 
-5079929,-4564991,-4115383,-4167612,-4785409,-5099264,-4984128,-1251846 
-5071949,-4557056,-4107425,-4159796,-4777616,-5091685,-4976187,-1239134 
-5055589,-4541081,-4091042,-4143395,-4761402,-5076875,-4959806,-1228956 
-5057201,-4544527,-4091765,-4144432,-4762907,-5081799,-4960774,-1309373 
-5071256,-4557878,-4106189,-4158649,-4776857,-5093431,-4974883,-1373347 
-5080631,-4565961,-4115992,-4168312,-4786067,-5100076,-4984464,-1349982 
-5069477,-4553521,-4105494,-4157697,-4775043,-5087012,-4973806,-1265327 
-5055037,-4540294,-4090475,-4142932,-4760771,-5075889,-4959106,-1256700 
-5054157,-4540226,-4089231,-4141789,-4759857,-5076017,-4958063,-1292704 
-5068747,-4554227,-4103914,-4156345,-4774251,-5089072,-4972603,-1317646 
-5079312,-4563976,-4114702,-4166974,-4784632,-5097837,-4983136,-1294455 
-5071659,-4556571,-4107072,-4159371,-4777153,-5090690,-4975722,-1273179 
-5057136,-4543179,-4092074,-4144630,-4762829,-5079109,-4960962,-1294533 
-5054257,-4540231,-4089255,-4141798,-4760031,-5076090,-4958162,-1321226 
-5066801,-4551484,-4102099,-4154440,-4772215,-5085594,-4970573,-1294731 
-5080151,-4565292,-4115307,-4167804,-4785636,-5099396,-4983833,-1303422 
-5073123,-4558648,-4108067,-4160609,-4778622,-5093233,-4976827,-1310723 
-5056634,-4542572,-4091496,-4144127,-4762347,-5078286,-4960432,-1316174 
-5053137,-4538679,-4088186,-4140682,-4758777,-5073981,-4956708,-1316346 
-5066047,-4550515,-4101368,-4153819,-4771509,-5084277,-4969922,-1290348 
-5078199,-4562585,-4113575,-4166136,-4783732,-5096183,-4982304,-1268876 
-5068916,-4552491,-4104369,-4156825,-4774326,-5085897,-4973103,-1213244 
-5054502,-4539655,-4089614,-4142386,-4760231,-5075103,-4958596,-1205052 
-5054135,-4540222,-4089024,-4141913,-4760069,-5076406,-4958042,-1269371 
-5067697,-4552658,-4102714,-4155346,-4773186,-5087189,-4971503,-1267785 
-5079837,-4564687,-4114915,-4167516,-4785302,-5098834,-4983697,-1274036 
-5071984,-4557094,-4107146,-4159846,-4777619,-5091842,-4975994,-1260374 
-5056250,-4541990,-4091136,-4143997,-4761906,-5077849,-4960104,-1272007 
-5054401,-4540367,-4088948,-4141866,-4759857,-5076261,-4957977,-1298705 
-5066397,-4551084,-4101601,-4154261,-4771857,-5085162,-4970431,-1280065 
-5078874,-4563702,-4114012,-4166546,-4784105,-5097411,-4982687,-1263074 
-5072178,-4557539,-4107084,-4159777,-4777547,-5091984,-4976032,-1275967 
-5054400,-4539621,-4089500,-4142254,-4760016,-5074591,-4958414,-1248497 
-5051698,-4536915,-4086703,-4139450,-4757224,-5072078,-4955599,-1239244 
-5065614,-4550500,-4100923,-4153597,-4771117,-5084599,-4969690,-1237319 
-5078340,-4563074,-4113442,-4166151,-4783667,-5097133,-4982369,-1230396 
-5073228,-4558972,-4107884,-4160686,-4778664,-5094283,-4977126,-1261541 
-5055637,-4541118,-4090272,-4143026,-4761047,-5076589,-4959409,-1259674 
-5052480,-4537572,-4087032,-4139696,-4757680,-5072795,-4955936,-1248474 
-5069221,-4554980,-4103616,-4156404,-4774594,-5090462,-4972780,-1295337 
-5079151,-4563890,-4114017,-4166616,-4784361,-5097726,-4982945,-1286546 
-5070855,-4555322,-4105824,-4158379,-4776016,-5089217,-4974742,-1244516 
-5056765,-4542737,-4091289,-4144019,-4762173,-5078205,-4960196,-1268579 
-5056081,-4543069,-4090339,-4143228,-4761686,-5079219,-4959453,-1332072 
-5072512,-4560089,-4106742,-4159721,-4778231,-5095934,-4975847,-1416686 
-5077801,-4561848,-4112973,-4165326,-4782989,-5094396,-4981302,-1352761 
-5066434,-4549029,-4102252,-4154346,-4771535,-5080800,-4970252,-1206967 
-5051887,-4535924,-4087504,-4139872,-4757471,-5069795,-4955863,-1164641 
-5051581,-4536462,-4086677,-4139256,-4757178,-5071334,-4955378,-1189353 
-5066700,-4551256,-4101742,-4154311,-4772133,-5085609,-4970471,-1201649 
-5081332,-4567003,-4116150,-4168914,-4786874,-5101684,-4985040,-1249862 
-5074787,-4560969,-4109431,-4162259,-4780479,-5096321,-4978495,-1295554 
-5056646,-4542587,-4091526,-4144315,-4762506,-5078443,-4960429,-1290247 
-5053083,-4538671,-4088097,-4140754,-4758794,-5074425,-4956835,-1287016 
-5067932,-4553134,-4102911,-4155398,-4773205,-5087604,-4971569,-1296506 
-5079805,-4564615,-4114694,-4167347,-4784972,-5098784,-4983492,-1293379 
-5073777,-4559194,-4108224,-4161153,-4779015,-5094479,-4977310,-1305737 
-5056580,-4542434,-4091025,-4143983,-4762003,-5078086,-4960172,-1317646 
-5054234,-4540184,-4088707,-4141653,-4759668,-5076152,-4957687,-1333952 
-5068152,-4553466,-4102780,-4155556,-4773277,-5088137,-4971592,-1345526 
-5080114,-4565232,-4114896,-4167667,-4785261,-5099427,-4983780,-1342214 
-5072784,-4558077,-4107496,-4160307,-4778023,-5092492,-4976362,-1336010 
-5057159,-4543632,-4091794,-4144862,-4762909,-5079664,-4960834,-1349409 
-5054529,-4540893,-4088946,-4142030,-4759996,-5076149,-4957944,-1383397 
-5068706,-4554412,-4103288,-4156317,-4774109,-5088979,-4972411,-1383654 
-5080149,-4565517,-4114959,-4167944,-4785629,-5099335,-4983997,-1382746 
-5070788,-4555443,-4105771,-4158709,-4776315,-5088927,-4974644,-1339881 
-5050294,-4533472,-4085666,-4138449,-4755678,-5066488,-4954246,-1223227 
-5051325,-4536309,-4086094,-4139241,-4756994,-5071283,-4955163,-1237302 
-5066522,-4551152,-4101219,-4154267,-4771889,-5085095,-4970307,-1253702 
-5077254,-4561331,-4112342,-4165168,-4782636,-5094348,-4981337,-1231012 
-5069206,-4553309,-4104357,-4157311,-4774979,-5087174,-4973672,-1194413 
-5052641,-4536797,-4087485,-4140601,-4758427,-5071625,-4956920,-1157070 
-5051347,-4536169,-4086036,-4139201,-4757121,-5071395,-4955428,-1171524 
-5065707,-4549858,-4100519,-4153548,-4771209,-5083920,-4969778,-1167049 
-5078832,-4563253,-4113447,-4166593,-4784204,-5097300,-4982745,-1177946 
-5071393,-4555896,-4105921,-4159136,-4776906,-5090536,-4975425,-1170729 
-5056482,-4542007,-4090601,-4144011,-4762151,-5078280,-4960359,-1190494 
-5053864,-4539657,-4088111,-4141457,-4759632,-5075872,-4957698,-1230361 
-5064729,-4548571,-4099663,-4152732,-4770306,-5082642,-4968969,-1180162 
-5078784,-4563074,-4113334,-4166387,-4784002,-5097054,-4982596,-1175007 
