ch0, ch1, ch2, ch3, ch4, ch5, ch6, ch7 
-5025281,-4482726,-4011460,-4063743,-4716173,-5059330,-4901127,-1345397 
-5039274,-4493811,-4026217,-4078066,-4729746,-5067234,-4915524,-1294929 
-5054632,-4511194,-4040996,-4093167,-4745227,-5086114,-4930722,-1307833 
-5042789,-4499281,-4029326,-4081519,-4733578,-5074172,-4918965,-1314235 
-5024025,-4480942,-4010516,-4062771,-4714992,-5057187,-4900072,-1290311 
-5025853,-4483668,-4012118,-4064425,-4716936,-5060587,-4901731,-1338903 
-5041998,-4497903,-4028632,-4080659,-4732647,-5072395,-4918069,-1315700 
-5052207,-4507407,-4038966,-4090943,-4742692,-5080818,-4928410,-1289890 
-5041916,-4498062,-4028406,-4080585,-4732565,-5073026,-4917947,-1268415 
-5027157,-4485786,-4013061,-4065592,-4718212,-5063214,-4902852,-1333027 
-5024175,-4480759,-4010664,-4062892,-4715041,-5056426,-4900123,-1315286 
-5041220,-4496656,-4028162,-4080110,-4731871,-5070631,-4917347,-1288794 
-5053979,-4510092,-4040412,-4092500,-4744416,-5084523,-4929702,-1281302 
-5045679,-4504163,-4031500,-4083939,-4736512,-5080680,-4921151,-1365624 
-5023007,-4479467,-4009411,-4061652,-4713806,-5055089,-4898827,-1301582 
-5025469,-4482414,-4011775,-4064014,-4716317,-5058357,-4901247,-1328092 
-5042332,-4497638,-4029311,-4081022,-4732861,-5071551,-4918315,-1284775 
-5054918,-4511488,-4041414,-4093416,-4745557,-5086204,-4930594,-1314127 
-5043073,-4500514,-4029524,-4081686,-4733992,-5076097,-4918781,-1329342 
-5026275,-4484622,-4012343,-4064677,-4717292,-5061428,-4901732,-1362222 
-5023070,-4478782,-4010094,-4062094,-4714114,-5053394,-4899107,-1313384 
-5042492,-4498266,-4029569,-4081494,-4733476,-5072516,-4918537,-1283280 
-5052127,-4507799,-4039379,-4091085,-4743064,-5081335,-4928301,-1290074 
-5040240,-4496613,-4027201,-4078980,-4731176,-5071432,-4916259,-1267654 
-5020382,-4475942,-4007699,-4059289,-4711459,-5050681,-4896511,-1232409 
-5023135,-4478841,-4010472,-4062174,-4714251,-5053841,-4899421,-1202693 
-5047510,-4505598,-4033997,-4086105,-4738655,-5081619,-4923376,-1304184 
-5052629,-4508284,-4039701,-4091514,-4743369,-5081894,-4928706,-1267957 
-5042419,-4500134,-4028932,-4081029,-4733424,-5076135,-4918167,-1298859 
-5022920,-4479904,-4009814,-4061826,-4714132,-5055770,-4898942,-1285927 
-5029445,-4488458,-4015802,-4068027,-4720754,-5065848,-4905234,-1340557 
-5045956,-4502936,-4032918,-4084832,-4737031,-5077564,-4922081,-1364983 
-5056337,-4514414,-4043001,-4095057,-4747352,-5089872,-4932289,-1381180 
-5038039,-4493712,-4025384,-4077006,-4728919,-5067557,-4914294,-1333822 
-5020477,-4476217,-4007736,-4059377,-4711378,-5051371,-4896722,-1266294 
-5028434,-4486536,-4015052,-4066966,-4719525,-5063196,-4904285,-1335864 
-5038333,-4490799,-4026601,-4077786,-4728955,-5062014,-4914966,-1216249 
-5058252,-4517482,-4044585,-4096730,-4749371,-5094323,-4934159,-1311082 
-5042696,-4501349,-4029401,-4081368,-4734050,-5077315,-4918709,-1390377 
-5024401,-4482775,-4011299,-4063238,-4715833,-5059496,-4900514,-1361387 
-5024731,-4480553,-4012047,-4063751,-4715760,-5055159,-4900999,-1327906 
-5042609,-4497382,-4030166,-4081723,-4733344,-5070409,-4918971,-1283665 
-5050039,-4505007,-4037672,-4089267,-4740790,-5078042,-4926543,-1231244 
-5041207,-4499451,-4027736,-4079885,-4732318,-5075774,-4917276,-1316539 
-5019009,-4474264,-4006402,-4058231,-4710069,-5048916,-4895614,-1230540 
-5031554,-4491019,-4017714,-4070089,-4722913,-5069028,-4907558,-1333921 
-5052941,-4512929,-4038831,-4091251,-4744101,-5090074,-4928720,-1446434 
-5060420,-4520639,-4046052,-4098609,-4751352,-5097181,-4935990,-1520022 
-5040544,-4498407,-4026822,-4079118,-4731416,-5073474,-4916505,-1498801 
-5007368,-4456474,-3996304,-4047479,-4697741,-5025573,-4884822,-1186934 
-5015221,-4465834,-4003547,-4055134,-4705713,-5037032,-4892630,-1030106 
-5041299,-4494996,-4028657,-4080687,-4732115,-5068387,-4918348,-1069626 
-5049867,-4504521,-4036911,-4088950,-4740663,-5078352,-4926697,-1094473 
-5036035,-4491659,-4022714,-4074989,-4727016,-5066840,-4912596,-1102103 
-5020232,-4476186,-4006967,-4059244,-4711498,-5052230,-4896832,-1103071 
-5029505,-4487209,-4015875,-4068144,-4720879,-5064549,-4905886,-1165014 
-5050389,-4508406,-4036574,-4088737,-4741473,-5084866,-4926476,-1248982 
-5059424,-4519068,-4044989,-4097451,-4750461,-5096471,-4935217,-1344011 
-5037107,-4493391,-4023418,-4075625,-4727947,-5068311,-4913126,-1304428 
-5015942,-4469533,-4003186,-4055055,-4706806,-5043298,-4892419,-1163362 
-5022421,-4475978,-4009844,-4061640,-4713392,-5049719,-4898974,-1098840 
-5043914,-4498201,-4031279,-4082956,-4734819,-5072026,-4920321,-1093755 
-5058093,-4517389,-4044142,-4096379,-4749349,-5095249,-4933829,-1222350 
-5050036,-4513867,-4034842,-4087714,-4741822,-5095324,-4924961,-1448222 
-5032902,-4495633,-4017975,-4070736,-4724597,-5076009,-4907632,-1557794 
-5021402,-4473900,-4009510,-4060876,-4712264,-5045661,-4897554,-1344142 
-5045030,-4499709,-4032279,-4083978,-4735669,-5073781,-4920741,-1243851 
-5053371,-4510112,-4040117,-4092154,-4744411,-5085277,-4928834,-1333809 
-5034639,-4490384,-4021577,-4073524,-4725597,-5065592,-4910221,-1267212 
-5023976,-4481933,-4010248,-4062381,-4715116,-5059542,-4899200,-1317116 
-5027246,-4482753,-4014320,-4066165,-4718224,-5057764,-4902957,-1294767 
-5047569,-4503436,-4034462,-4086287,-4738096,-5078064,-4923136,-1259074 
-5064284,-4527363,-4049098,-4101848,-4755298,-5107134,-4938770,-1504761 
-5037950,-4495816,-4024286,-4076410,-4728672,-5071512,-4913162,-1483907 
-5011241,-4462407,-3999224,-4050584,-4701270,-5033961,-4887364,-1228693 
-5024170,-4477656,-4011243,-4062878,-4714096,-5051452,-4899859,-1168476 
-5047527,-4502952,-4034237,-4086092,-4737656,-5077466,-4923232,-1219832 
-5053139,-4510114,-4039568,-4091617,-4743501,-5085711,-4928841,-1256881 
-5039011,-4497940,-4025029,-4077372,-4729771,-5075346,-4914621,-1339288 
-5023083,-4480940,-4009481,-4061634,-4713749,-5057768,-4898736,-1327135 
-5027967,-4483537,-4015107,-4066972,-4718444,-5058016,-4903969,-1285874 
-5049699,-4506351,-4036344,-4088397,-4739999,-5081442,-4925539,-1284048 
-5054110,-4511609,-4040566,-4092634,-4744577,-5087005,-4929856,-1358881 
-5033869,-4490325,-4020785,-4072730,-4724453,-5065994,-4910085,-1284027 
-5028278,-4489010,-4013966,-4066449,-4719261,-5068420,-4903642,-1409341 
-5030586,-4486947,-4017629,-4069407,-4721221,-5061865,-4906424,-1405851 
-5042814,-4495336,-4030924,-4082174,-4732901,-5067254,-4919246,-1217605 
-5060027,-4521033,-4045622,-4097997,-4750853,-5099682,-4935245,-1421683 
-5034767,-4491659,-4021506,-4073395,-4725426,-5067191,-4910577,-1400243 
-5019360,-4475006,-4006467,-4058270,-4710026,-5050507,-4895367,-1307913 
-5033996,-4492092,-4020421,-4072477,-4724821,-5068693,-4909591,-1389602 
-5042920,-4495129,-4031042,-4082150,-4733002,-5066146,-4919221,-1238104 
-5057469,-4517504,-4043558,-4095692,-4748382,-5095194,-4932968,-1369714 
-5032492,-4488436,-4019514,-4071147,-4723112,-5062631,-4908464,-1355191 
-5019452,-4475420,-4006602,-4058266,-4710170,-5050801,-4895608,-1265561 
-5036466,-4495609,-4022601,-4074705,-4727316,-5073072,-4912077,-1373781 
-5058746,-4519373,-4044421,-4096713,-4749636,-5096724,-4934000,-1524818 
-5043771,-4495764,-4031871,-4082972,-4733899,-5066274,-4920108,-1327850 
-5026564,-4479764,-4014514,-4065715,-4716832,-5052655,-4902844,-1184197 
-5019756,-4475735,-4006809,-4058497,-4710399,-5051387,-4895772,-1218405 
-5030941,-4486409,-4017999,-4069542,-4721272,-5061366,-4906823,-1223622 
-5052220,-4508869,-4039099,-4090562,-4742437,-5083601,-4927858,-1271986 
-5049606,-4504466,-4036794,-4088015,-4739588,-5077812,-4925321,-1239887 
-5033618,-4490781,-4020549,-4072282,-4724374,-5067006,-4909667,-1240938 
-5029004,-4490156,-4015124,-4067464,-4720419,-5069555,-4904741,-1372033 
-5037354,-4496245,-4024111,-4076067,-4728552,-5072901,-4913374,-1447366 
-5048902,-4503604,-4036512,-4087920,-4739294,-5076805,-4925210,-1315010 
-5053498,-4511191,-4040136,-4091891,-4744049,-5086704,-4929295,-1384128 
-5031006,-4486979,-4018076,-4069696,-4721549,-5061882,-4907271,-1324121 
-5019071,-4474452,-4006524,-4058062,-4709747,-5049335,-4895609,-1267742 
-5034742,-4491649,-4021686,-4073414,-4725437,-5067607,-4911065,-1308206 
-5049954,-4504716,-4037367,-4088816,-4740266,-5078345,-4926459,-1281951 
-5049864,-4505701,-4037049,-4088598,-4740240,-5080167,-4926152,-1272704 
-5032436,-4489240,-4019309,-4071010,-4723057,-5065168,-4908620,-1275262 
-5026501,-4485562,-4012728,-4064661,-4717342,-5063489,-4902363,-1345953 
-5032433,-4487414,-4019806,-4071109,-4722804,-5061397,-4908800,-1305044 
-5058891,-4518537,-4044875,-4096855,-4749459,-5095966,-4934663,-1392682 
-5055849,-4515003,-4042039,-4093947,-4746487,-5091159,-4931609,-1490948 
-5025612,-4479071,-4013520,-4064804,-4716071,-5051741,-4902354,-1305299 
-5019019,-4474269,-4006358,-4057984,-4709839,-5049414,-4895734,-1245649 
-5032707,-4487881,-4020071,-4071531,-4723319,-5061986,-4909389,-1252291 
-5051414,-4507052,-4038803,-4090112,-4741930,-5080812,-4928042,-1255692 
-5052253,-4509906,-4038973,-4090606,-4742816,-5085308,-4928452,-1292292 
-5033711,-4491255,-4020111,-4071905,-4724259,-5067022,-4909831,-1340931 
-5023072,-4479693,-4009768,-4061450,-4713565,-5055511,-4899332,-1285032 
-5035226,-4491127,-4022302,-4073809,-4725748,-5065566,-4911422,-1304270 
-5048883,-4502439,-4036481,-4087546,-4738857,-5074491,-4925195,-1212073 
-5051457,-4508725,-4038319,-4089698,-4741876,-5084061,-4927502,-1259175 
-5032577,-4490405,-4019389,-4070866,-4723357,-5066734,-4908731,-1297019 
-5029460,-4490170,-4015371,-4067369,-4720567,-5069069,-4905287,-1395555 
-5033904,-4488956,-4021473,-4072675,-4724464,-5062137,-4910472,-1334722 
-5050493,-4505047,-4038014,-4089198,-4740664,-5077987,-4926988,-1255654 
-5046773,-4501387,-4034193,-4085452,-4736989,-5074751,-4923151,-1223403 
-5034366,-4493234,-4020617,-4072421,-4725087,-5070846,-4910175,-1292068 
-5028485,-4488345,-4014552,-4066425,-4719353,-5066093,-4904161,-1395526 
-5036793,-4492884,-4023957,-4075283,-4727301,-5066996,-4913121,-1346511 
-5051136,-4505828,-4038663,-4089847,-4741366,-5078502,-4927587,-1275997 
-5049465,-4506027,-4036492,-4087926,-4739886,-5080351,-4925595,-1297523 
-5028891,-4485051,-4015989,-4067421,-4719306,-5059997,-4905062,-1251081 
-5030041,-4490592,-4015768,-4067915,-4720796,-5069272,-4905487,-1377966 
-5039369,-4496366,-4026148,-4077694,-4729669,-5070669,-4915101,-1400642 
-5052717,-4508086,-4040015,-4091324,-4742809,-5081140,-4928759,-1315279 
-5046107,-4500766,-4033724,-4084869,-4736308,-5073570,-4922287,-1272574 
-5029312,-4485659,-4016491,-4067782,-4719670,-5060957,-4905234,-1247209 
-5026887,-4485672,-4013625,-4065159,-4717726,-5062760,-4902615,-1343257 
-5034416,-4488524,-4022119,-4073222,-4724659,-5061326,-4910687,-1241968 
-5057309,-4515224,-4043878,-4095564,-4747883,-5090904,-4933124,-1324629 
-5049085,-4505633,-4036098,-4087517,-4739508,-5080267,-4925140,-1326709 
-5030872,-4488618,-4017770,-4069305,-4721582,-5065051,-4906941,-1320082 
-5020829,-4476040,-4008493,-4059534,-4711276,-5050379,-4896994,-1278979 
-5036369,-4491218,-4024012,-4074994,-4726566,-5065191,-4912527,-1220850 
-5059161,-4517789,-4045763,-4097171,-4749609,-5094031,-4934768,-1355426 
-5044354,-4498747,-4032303,-4083257,-4734640,-5071697,-4920659,-1253864 
-5031447,-4490045,-4018262,-4069922,-4722409,-5067414,-4907445,-1310854 
-5022897,-4479272,-4010268,-4061619,-4713624,-5054857,-4899140,-1295907 
-5039354,-4495629,-4026736,-4077960,-4729831,-5070656,-4915534,-1289391 
-5054245,-4510234,-4041721,-4092841,-4744597,-5084427,-4930497,-1297569 
-5048476,-4505511,-4035580,-4086909,-4738913,-5080927,-4924507,-1305966 
-5032534,-4491775,-4019021,-4070691,-4723324,-5069479,-4908217,-1371632 
-5022054,-4477711,-4009606,-4060730,-4712580,-5052177,-4898175,-1334031 
-5039396,-4495438,-4026731,-4077844,-4729676,-5070062,-4915444,-1285661 
-5055308,-4511965,-4042696,-4093713,-4745733,-5086244,-4931354,-1337152 
-5049673,-4507775,-4036588,-4087907,-4740274,-5083362,-4925486,-1379037 
-5023108,-4477477,-4011012,-4061922,-4713471,-5050867,-4899508,-1252604 
-5023656,-4480726,-4010970,-4062214,-4714405,-5056679,-4899901,-1280054 
-5045017,-4503718,-4031449,-4082802,-4735327,-5080078,-4920583,-1355139 
-5057957,-4515984,-4044790,-4096077,-4748374,-5090779,-4933778,-1436917 
-5038259,-4490388,-4026719,-4077315,-4728291,-5061401,-4915086,-1232397 
