ch0, ch1, ch2, ch3, ch4, ch5, ch6, ch7 
-3896089,-3822828,-3725042,-3746067,-4169238,-4508010,-4424726,-962672 
-3940991,-3860509,-3851993,-3877174,-4180992,-4530313,-4461907,-995851 
-3981504,-3899238,-3898280,-3920683,-4198362,-4550906,-4495705,-1033682 
-3995591,-3923405,-3802885,-3819312,-4235161,-4576978,-4512902,-1065337 
-3967539,-3905083,-3695384,-3711070,-4246256,-4577207,-4493279,-1054570 
-3919845,-3853491,-3719888,-3742154,-4200215,-4534838,-4447529,-1000359 
-3931713,-3854782,-3846211,-3872599,-4175433,-4522336,-4451791,-994558 
-3938009,-3855916,-3887228,-3912019,-4155264,-4507117,-4451524,-992446 
-3947541,-3873401,-3794697,-3812800,-4185534,-4528009,-4464530,-1016082 
-3940030,-3875521,-3692167,-3708506,-4217659,-4549267,-4465674,-1026306 
-3926297,-3860705,-3723607,-3745001,-4207719,-4541921,-4453911,-1009769 
-3923256,-3846402,-3844086,-3871056,-4167369,-4514085,-4443206,-988167 
