ch0, ch1, ch2, ch3, ch4, ch5, ch6, ch7 
-3775917,-3688980,-3564397,-3539029,-4050429,-4340384,-4199369,-958917 
-3802065,-3686529,-3872641,-3868209,-4022488,-4332760,-4215092,-932310 
-3849017,-3720539,-3990338,-3977060,-4040304,-4358959,-4255973,-955196 
-3815269,-3703567,-3747194,-3709086,-4038737,-4343973,-4228842,-952718 
-3775834,-3688451,-3490612,-3444387,-4049412,-4337554,-4199839,-958128 
-3760721,-3669556,-3564993,-3539290,-4031102,-4323176,-4184839,-935706 
-3848629,-3733209,-3895264,-3887501,-4069303,-4379611,-4262500,-978458 
-3884786,-3757041,-4003287,-3988419,-4077241,-4395259,-4292443,-992041 
-3852815,-3742637,-3759199,-3719470,-4078342,-4382517,-4267086,-993224 
-3811373,-3725832,-3501250,-3453261,-4087329,-4374307,-4236049,-997755 
-3812372,-3724506,-3579526,-3551517,-4086912,-4376949,-4237069,-995017 
-3874794,-3762748,-3900159,-3891789,-4098976,-4407554,-4289235,-1011192 
-3929159,-3806076,-4016772,-3999901,-4126321,-4442096,-4337259,-1045380 
-3887287,-3781798,-3767107,-3726620,-4117525,-4419347,-4301624,-1036870 
-3809870,-3727258,-3494739,-3448434,-4088652,-4374001,-4234412,-1002277 
-3765972,-3677678,-3560199,-3535225,-4039537,-4329591,-4190472,-947741 
-3804749,-3689042,-3874151,-3869314,-4025047,-4335127,-4219021,-935106 
-3847769,-3718548,-3991337,-3977649,-4038483,-4357033,-4255739,-953274 
-3853874,-3744077,-3762987,-3722389,-4079557,-4383396,-4268271,-995546 
-3836161,-3753198,-3511232,-3462087,-4114460,-4400049,-4260827,-1027362 
-3827879,-3742989,-3585240,-3556874,-4104766,-4393371,-4252404,-1015047 
-3875784,-3765559,-3896516,-3888994,-4101799,-4409190,-4289788,-1015902 
-3885071,-3760479,-3997380,-3983252,-4080757,-4396893,-4292721,-999456 
-3822314,-3713182,-3743585,-3706331,-4048712,-4352134,-4236309,-965415 
-3772209,-3686102,-3488032,-3441976,-4047192,-4334334,-4196337,-957763 
-3791579,-3703901,-3575659,-3548075,-4065564,-4355558,-4215644,-973718 
-3845806,-3732467,-3888956,-3881886,-4068838,-4377762,-4259475,-980920 
-3861402,-3733264,-3991169,-3977574,-4054215,-4372064,-4268896,-970985 
-3815838,-3704486,-3745342,-3707825,-4040329,-4344968,-4229859,-955394 
-3762897,-3674729,-3485842,-3440246,-4036168,-4324440,-4187279,-945027 
-3760617,-3669537,-3564866,-3539124,-4031438,-4323147,-4185147,-936712 
-3828103,-3711540,-3887606,-3880536,-4047886,-4358546,-4242359,-956726 
-3873987,-3745279,-4000582,-3985790,-4065518,-4384056,-4282062,-980152 
-3838563,-3727180,-3755404,-3716337,-4062737,-4367707,-4253204,-977122 
-3778762,-3690818,-3491156,-3444863,-4052088,-4340411,-4203757,-960570 
-3794402,-3704742,-3577421,-3549766,-4066559,-4357752,-4219332,-972511 
-3831535,-3715339,-3883892,-3878040,-4051706,-4362278,-4246163,-960629 
-3873158,-3744155,-4000689,-3986067,-4064310,-4383119,-4281694,-978456 
-3840321,-3728923,-3755526,-3716619,-4064409,-4369532,-4255465,-978406 
-3787829,-3700325,-3494123,-3447407,-4061411,-4349771,-4213320,-969817 
-3780814,-3690364,-3570961,-3544279,-4052074,-4343875,-4206335,-956917 
-3856296,-3741369,-3895067,-3887287,-4077579,-4387742,-4271485,-986873 
-3868410,-3739514,-3995086,-3981516,-4059741,-4378492,-4277237,-973662 
-3814882,-3701406,-3746081,-3708374,-4037034,-4343117,-4230036,-949461 
-3801371,-3713758,-3502114,-3453989,-4074917,-4363485,-4226882,-983184 
-3818117,-3730080,-3583823,-3555378,-4091848,-4382728,-4243705,-998178 
-3853717,-3739546,-3889547,-3882872,-4075840,-4385817,-4268843,-985249 
-3861574,-3732398,-3992781,-3979369,-4052611,-4371558,-4270231,-965988 
-3833712,-3721751,-3752799,-3714324,-4057284,-4362642,-4248702,-970629 
-3763533,-3674211,-3483669,-3438451,-4035369,-4324521,-4188673,-942286 
