ch0, ch1, ch2, ch3, ch4, ch5, ch6, ch7 
-4229462,-4407687,-4286480,-4084787,-4364561,-4264769,-4256859,-1147633 
-4255116,-4429767,-4308547,-4106311,-4386443,-4286284,-4279031,-1111161 
-4275242,-4447636,-4327424,-4125103,-4404445,-4305047,-4296821,-1146711 
-4263242,-4434951,-4315202,-4113332,-4391950,-4293326,-4284040,-1161311 
-4233507,-4408468,-4287948,-4086480,-4365560,-4266511,-4257475,-1125459 
-4235821,-4408030,-4287981,-4086510,-4365212,-4266476,-4257066,-1112157 
-4255762,-4431482,-4311021,-4108988,-4388440,-4288724,-4280199,-1141359 
-4271483,-4445232,-4324535,-4122260,-4402148,-4302114,-4293997,-1115933 
-4265973,-4435319,-4316380,-4114783,-4392749,-4294634,-4284162,-1161051 
-4238106,-4411101,-4291948,-4090706,-4368667,-4270464,-4259778,-1175967 
-4232476,-4407325,-4287035,-4085531,-4364689,-4265442,-4255930,-1138515 
-4257151,-4431565,-4311382,-4109283,-4388785,-4289096,-4280063,-1151949 
-4277061,-4448444,-4328942,-4126899,-4405731,-4306585,-4296951,-1183799 
-4261209,-4434291,-4314636,-4113039,-4391716,-4292811,-4282778,-1192680 
-4239006,-4410686,-4291317,-4090182,-4368329,-4270109,-4259311,-1185062 
-4237207,-4410693,-4291075,-4089844,-4368246,-4269624,-4259219,-1203996 
-4251209,-4429793,-4308244,-4106072,-4386852,-4285987,-4278171,-1159487 
-4270625,-4444917,-4323929,-4121700,-4402007,-4301659,-4293541,-1139194 
-4263601,-4434244,-4314711,-4113107,-4391706,-4293059,-4283066,-1169568 
-4243867,-4413175,-4294474,-4093519,-4370923,-4273431,-4262032,-1212452 
-4229373,-4408216,-4287007,-4085556,-4365487,-4265516,-4256787,-1180721 
-4258352,-4431530,-4310559,-4108541,-4388612,-4288629,-4280334,-1148542 
-4277187,-4450163,-4330401,-4128428,-4407406,-4308194,-4298894,-1228223 
-4253947,-4430192,-4308701,-4106624,-4387222,-4286867,-4279027,-1144195 
-4238408,-4409423,-4289602,-4088346,-4366961,-4268602,-4258500,-1150707 
-4239543,-4411794,-4292297,-4091108,-4369321,-4270990,-4260668,-1199103 
-4251362,-4430118,-4308353,-4106134,-4387071,-4286049,-4278807,-1151827 
-4281602,-4449556,-4330239,-4128332,-4406834,-4308124,-4298601,-1194330 
-4268126,-4438177,-4319601,-4118329,-4395709,-4297917,-4287038,-1278629 
-4240380,-4412807,-4293623,-4092637,-4370367,-4272334,-4261611,-1279319 
-4228606,-4407243,-4285821,-4084335,-4364390,-4264096,-4255887,-1209051 
-4255029,-4430125,-4308876,-4106849,-4387189,-4286702,-4278941,-1170476 
-4273496,-4446829,-4326705,-4124655,-4404126,-4304339,-4295677,-1206593 
-4258600,-4431552,-4311537,-4109829,-4388976,-4289697,-4280461,-1190154 
-4234372,-4407416,-4287481,-4086126,-4364985,-4266176,-4256349,-1167417 
-4238439,-4410718,-4291498,-4090264,-4368376,-4270017,-4259476,-1208956 
-4248333,-4428088,-4306147,-4103879,-4385114,-4283676,-4276544,-1137327 
-4274037,-4445547,-4325595,-4123396,-4402809,-4303178,-4294198,-1151568 
-4263919,-4433961,-4315291,-4113601,-4391501,-4293244,-4282516,-1201456 
-4233606,-4408060,-4288313,-4086938,-4365530,-4266602,-4256430,-1180852 
-4231826,-4407411,-4287044,-4085394,-4364754,-4265158,-4255794,-1152297 
-4259516,-4432404,-4312411,-4110311,-4389612,-4289999,-4280844,-1159156 
-4273442,-4447870,-4328189,-4126127,-4405117,-4305567,-4296153,-1211402 
-4259315,-4430942,-4311091,-4109325,-4388344,-4289149,-4279493,-1164202 
-4236810,-4410074,-4290924,-4089789,-4367835,-4269484,-4258599,-1205918 
-4232449,-4408099,-4287709,-4086059,-4365566,-4265921,-4256640,-1161282 
-4254604,-4430850,-4309946,-4107789,-4388122,-4287622,-4279464,-1145572 
-4279547,-4448979,-4330004,-4128029,-4406551,-4307776,-4297881,-1201415 
-4270077,-4438405,-4320799,-4119540,-4396295,-4299004,-4287308,-1295671 
-4230775,-4408174,-4287763,-4086384,-4365681,-4266241,-4256931,-1236074 
-4231771,-4407714,-4286932,-4085342,-4365095,-4265499,-4256646,-1190452 
-4255878,-4431781,-4310937,-4108755,-4389042,-4288823,-4280786,-1183129 
-4268124,-4443744,-4322692,-4120216,-4400996,-4300371,-4292886,-1151261 
-4263730,-4433297,-4314531,-4113039,-4391158,-4293044,-4282730,-1206972 
-4227831,-4404673,-4283854,-4082481,-4362419,-4262654,-4254065,-1140769 
-4241026,-4410844,-4291956,-4090781,-4368945,-4270876,-4260476,-1178366 
-4254164,-4431677,-4310926,-4108917,-4389302,-4288879,-4281021,-1170704 
-4270352,-4444457,-4324246,-4122008,-4402205,-4302059,-4294052,-1154691 
-4262414,-4432131,-4313426,-4111988,-4390326,-4292089,-4281971,-1187984 
-4227999,-4404831,-4284358,-4083122,-4362941,-4263319,-4254586,-1140182 
-4234276,-4407429,-4287438,-4086190,-4365600,-4266392,-4257286,-1120709 
-4257235,-4431853,-4311652,-4109857,-4389782,-4289811,-4281550,-1134859 
-4282494,-4450076,-4332085,-4130519,-4408282,-4310219,-4299831,-1217799 
-4261436,-4433451,-4314961,-4113585,-4391646,-4293364,-4283041,-1251019 
-4229924,-4406019,-4286079,-4084796,-4364070,-4264877,-4255593,-1194406 
-4234001,-4407630,-4287774,-4086374,-4365631,-4266474,-4257272,-1163024 
-4261611,-4434628,-4315424,-4113854,-4392561,-4293516,-4284145,-1218671 
-4264910,-4442657,-4321824,-4119684,-4400292,-4299446,-4292055,-1166680 
-4254960,-4427612,-4307912,-4106418,-4385676,-4286284,-4277235,-1141021 
-4237235,-4407542,-4288894,-4088120,-4365895,-4267891,-4257226,-1164294 
-4235774,-4410031,-4290784,-4089713,-4368139,-4269369,-4259437,-1188581 
-4256563,-4432455,-4312232,-4110319,-4390172,-4289957,-4281744,-1170289 
-4277174,-4447812,-4328874,-4127114,-4405677,-4306674,-4297201,-1207221 
-4255752,-4430039,-4310501,-4108966,-4387951,-4288616,-4279370,-1201310 
-4240467,-4409722,-4291425,-4090431,-4367897,-4270172,-4259217,-1214333 
-4242830,-4414649,-4296453,-4095356,-4372709,-4274810,-4263856,-1280819 
-4254485,-4433051,-4312292,-4110131,-4390428,-4289707,-4282037,-1233717 
-4271593,-4445555,-4325551,-4123331,-4403101,-4302989,-4294839,-1219474 
-4251645,-4427393,-4307184,-4105267,-4385208,-4285199,-4276862,-1184202 
-4232270,-4405100,-4285549,-4084147,-4363278,-4264304,-4254917,-1151429 
-4235773,-4409390,-4290106,-4088674,-4367612,-4268557,-4259203,-1169840 
-4257558,-4432869,-4312956,-4110971,-4390824,-4290696,-4282592,-1170977 
-4276070,-4446946,-4328092,-4126216,-4405105,-4305949,-4296876,-1198399 
-4256643,-4429878,-4310926,-4109451,-4388199,-4289241,-4279776,-1208190 
