ch0, ch1, ch2, ch3, ch4, ch5, ch6, ch7 
2411296,3016654,-2041312,-3508049,-2327678,-1437919,-2383139,1257 
2407068,3038621,-2050430,-3523960,-2335902,-1453026,-2393111,-202 
2404908,3019978,-2049320,-3521508,-2339630,-1454029,-2392211,-3987 
2408109,2987327,-2038846,-3502710,-2332318,-1437864,-2380459,-4330 
2412736,2985454,-2033757,-3494951,-2325514,-1428876,-2375132,-721 
2412380,3017621,-2040322,-3506936,-2326624,-1436894,-2382023,2255 
2408141,3039697,-2049402,-3522908,-2334846,-1451952,-2392027,858 
2405677,3020849,-2048573,-3520732,-2338827,-1453255,-2391434,-3221 
2408418,2987498,-2038907,-3503034,-2332352,-1437987,-2380879,-4127 
2412242,2984832,-2034278,-3495514,-2326036,-1429423,-2375652,-1173 
2411751,3016943,-2040509,-3506941,-2326934,-1437218,-2381827,1808 
2407481,3039003,-2050050,-3523472,-2335439,-1452737,-2392557,263 
2405088,3020517,-2049311,-3521495,-2339462,-1454095,-2392018,-3771 
2408184,2987408,-2039309,-3503386,-2332655,-1438356,-2381081,-4436 
2412668,2985061,-2033914,-3495059,-2325667,-1429051,-2375167,-780 
2412388,3017108,-2040327,-3506802,-2326651,-1436966,-2381866,2306 
2407901,3039306,-2049692,-3523068,-2335127,-1452368,-2392129,671 
2405109,3020629,-2048992,-3520956,-2339296,-1453897,-2391309,-3640 
2408019,2987149,-2039466,-3503505,-2332904,-1438698,-2381185,-4629 
2412079,2984214,-2034484,-3495613,-2326334,-1429748,-2375654,-1467 
2411586,3016244,-2041074,-3507559,-2327389,-1437747,-2382464,1486 
2407323,3038657,-2050293,-3523774,-2335739,-1453044,-2392725,57 
2405123,3020573,-2049334,-3521576,-2339514,-1454235,-2391961,-3737 
2408482,2987657,-2038743,-3502734,-2332292,-1438046,-2380137,-4069 
2412414,2984826,-2032804,-3493314,-2325212,-1428375,-2372754,-654 
2412207,3016659,-2040284,-3506527,-2326797,-1437065,-2381497,2073 
2408266,3039509,-2049388,-3522711,-2334955,-1452216,-2391689,821 
2405675,3021078,-2048874,-3521043,-2339236,-1453899,-2391402,-3370 
2408374,2987641,-2038875,-3502750,-2332569,-1438305,-2380172,-4284 
2412603,2984551,-2033969,-3494988,-2326066,-1429452,-2375049,-1074 
2412353,3016461,-2040326,-3506661,-2326897,-1437137,-2381703,1992 
2408224,3039288,-2049546,-3522858,-2335092,-1452297,-2391898,641 
2405918,3021399,-2048776,-3520955,-2339029,-1453739,-2391293,-3262 
2408765,2987904,-2038981,-3503132,-2332579,-1438398,-2380587,-4141 
2412824,2984612,-2033361,-3494306,-2325711,-1428977,-2374019,-896 
2411853,3016706,-2038185,-3503182,-2325631,-1435414,-2377024,2251 
2407888,3039173,-2049385,-3522109,-2335044,-1452312,-2391014,374 
2405853,3021505,-2048780,-3520664,-2339015,-1453898,-2391099,-3397 
2408829,2988069,-2038897,-3502789,-2332411,-1438425,-2380364,-4173 
2413043,2984653,-2033675,-3494547,-2325730,-1429242,-2374632,-921 
2412874,3016614,-2039900,-3506052,-2326404,-1436720,-2381133,2244 
2408511,3039617,-2049407,-3522625,-2334805,-1452193,-2391661,738 
2405899,3021860,-2048684,-3520564,-2338842,-1453686,-2390831,-3304 
2408755,2988194,-2039119,-3503088,-2332522,-1438542,-2380614,-4277 
2412508,2984019,-2034254,-3495137,-2326222,-1429644,-2375211,-1462 
2411748,3015473,-2041167,-3507264,-2327517,-1437780,-2382373,1126 
2407926,3039125,-2050043,-3523236,-2335331,-1452698,-2392242,200 
2405804,3021818,-2049142,-3521284,-2339079,-1453991,-2391586,-3439 
2408616,2988269,-2038829,-3502736,-2332401,-1438385,-2379958,-4213 
2412003,2984489,-2031964,-3491595,-2324814,-1427867,-2370411,-1015 
2412175,3016215,-2040186,-3505761,-2326569,-1436864,-2380757,1684 
2408244,3039632,-2049737,-3522636,-2334885,-1452357,-2391755,457 
2405736,3021771,-2049287,-3521186,-2339237,-1454263,-2391619,-3612 
2408726,2987946,-2039350,-3503141,-2332647,-1438748,-2380770,-4454 
2413099,2984669,-2033867,-3494542,-2325503,-1429093,-2374736,-1031 
2412999,3016987,-2040124,-3505991,-2325994,-1436502,-2381250,2170 
2408801,3040146,-2049144,-3521936,-2334201,-1451736,-2390868,864 
2406406,3022204,-2048881,-3520764,-2338626,-1453813,-2391167,-3227 
2409390,2988581,-2038966,-3502785,-2332028,-1438334,-2380382,-4026 
2413509,2984915,-2033780,-3494386,-2325209,-1428960,-2374572,-901 
