ch0, ch1, ch2, ch3, ch4, ch5, ch6, ch7 
-4765165,-4508079,-3979119,-4049395,-4401716,-4762996,-4826242,-1255191 
-4747870,-4504265,-3962856,-4039569,-4400117,-4748777,-4800456,-1252145 
-4761752,-4501597,-3968471,-4041069,-4396044,-4767489,-4809785,-1269616 
-4747697,-4497881,-3959585,-4034795,-4393189,-4754757,-4796676,-1261930 
-4760297,-4502838,-3968761,-4041272,-4397302,-4769527,-4808532,-1282493 
-4773949,-4508256,-3976614,-4047244,-4402240,-4785926,-4817446,-1313467 
-4721720,-4501772,-3949582,-4032249,-4399337,-4724068,-4777201,-1258734 
-4766997,-4503210,-3974712,-4044799,-4396863,-4773951,-4816869,-1295714 
-4768510,-4500471,-3969559,-4040279,-4394463,-4781922,-4810337,-1316699 
-4748137,-4501564,-3960887,-4036925,-4397169,-4758947,-4795264,-1306500 
-4722595,-4503444,-3953271,-4035007,-4400659,-4723829,-4782236,-1270437 
-4779190,-4509257,-3983178,-4051403,-4402396,-4786886,-4827578,-1327956 
-4763809,-4501991,-3967809,-4040299,-4396557,-4775587,-4806171,-1330609 
-4725447,-4496004,-3948421,-4029135,-4392711,-4731472,-4778614,-1288072 
-4750764,-4502685,-3965852,-4040318,-4397494,-4757514,-4803930,-1309198 
-4771427,-4508981,-3977526,-4048404,-4402811,-4780932,-4818746,-1341174 
-4760400,-4506717,-3969645,-4043584,-4401564,-4769520,-4806534,-1342125 
-4716484,-4496864,-3944327,-4027374,-4394517,-4719132,-4771939,-1291866 
-4687426,-4492227,-3932753,-4020813,-4391149,-4680194,-4758129,-1229602 
-4753109,-4502771,-3968687,-4042115,-4397481,-4753032,-4812016,-1284999 
-4742757,-4504811,-3961476,-4039289,-4401122,-4743163,-4797891,-1283250 
-4732696,-4502936,-3956522,-4036236,-4399707,-4731042,-4790279,-1268296 
-4729121,-4498047,-3953347,-4032760,-4394624,-4727126,-4788179,-1252451 
-4753261,-4498749,-3963905,-4037736,-4393532,-4757160,-4805302,-1276499 
-4768656,-4503853,-3971838,-4043524,-4397978,-4777774,-4814494,-1307285 
-4751462,-4505624,-3964121,-4040866,-4401546,-4758580,-4799806,-1303212 
-4737894,-4503800,-3959739,-4038527,-4400133,-4739914,-4793094,-1283142 
-4762411,-4501920,-3969793,-4041976,-4396229,-4769473,-4810801,-1308967 
-4719963,-4494372,-3943314,-4025762,-4392089,-4724219,-4773259,-1270314 
-4720219,-4499252,-3951740,-4033199,-4396194,-4717934,-4784662,-1248080 
